구간,라벨,goods_no,판정,의미,p_female,브랜드,상품명
C,여성,6525564,F,동성·모델없음(유지),0.0748,에데닉,리조트 스트라이프 반팔 티셔츠_블루
C,여성,4316911,F,동성·모델없음(유지),0.0776,인사일런스 우먼,텍스쳐드 후드 탑 BLACK
C,여성,4168549,F,동성·모델없음(유지),0.0826,어뉴브로스,제이 피그먼트 다잉 셔츠 남방 9 Color [ANBS_2001]
C,여성,4850470,F,동성·모델없음(유지),0.0870,레터리,STRIPE LAYERED T-SHIRT_LAVENDER
C,여성,3290907,F,동성·모델없음(유지),0.0987,아이코노그라피,지구의 날 Part 1. 오존층 파괴 BK
C,여성,3165017,F,동성·모델없음(유지),0.1010,미네랄 스튜디오,후크드 슬리브 (와인)
C,여성,5434551,F,동성·모델없음(유지),0.1053,아노에틱,ANC HOPE STRIPE RUGBY SWEATSHIRTS_RED
C,여성,6096331,F,동성·모델없음(유지),0.1118,그리디어스,Car Oversized T-shirt
C,여성,3800423,F,동성·모델없음(유지),0.1144,그리디어스,Multi Clover Print 02 Multi Clover Print Short Sleeve
C,여성,6289285,F,동성·모델없음(유지),0.1180,위뜨,M 루즈핏 반팔티셔츠 HTMTS3K02T
C,여성,5127421,F,동성·모델없음(유지),0.1286,페이크캠퍼,우먼스 타이거 오리지널 빈티지 반팔티셔츠 [D/KHAKI]
C,여성,6373966,F,동성·모델없음(유지),0.1320,시메트릭 퍼센트,Two-Way Sleeveless / Black
C,여성,4506189,F,동성·모델없음(유지),0.1515,마욜,로고 베이직 롱슬리브 티셔츠_바닐라 아이스크림
C,여성,4850517,F,동성·모델없음(유지),0.1558,레터리,LACE LINE T-SHIRT_CHARCOAL
C,여성,5641921,F,동성·모델없음(유지),0.1560,테켓,Volume 0 L/S Tee White
C,여성,5002180,F,동성·모델없음(유지),0.1664,튜드먼트,KIMYO PEACH T-SHIRT MELANGE GREY
C,여성,6083594,F,동성·모델없음(유지),0.1683,모이아,organic cotton t-shirt (white)
C,여성,4132581,F,동성·모델없음(유지),0.1781,클로브,[24SS clove] Palm Tree Crop T-shirt (Pink)
C,여성,4873369,F,동성·모델없음(유지),0.1819,아틀리에 나인,MUE CREASE JERSEY LONG TEE(T-7005)
C,여성,2926974,F,동성·모델없음(유지),0.1851,주네시,제이 엠블럼 후드(멜란지 그레이)
C,여성,5378697,F,동성·모델없음(유지),0.1891,어널로이드,프레임 로고 롱슬리브 티셔츠 / 화이트
C,여성,4171898,F,동성·모델없음(유지),0.1913,그리디어스,Black Clover Print Short Sleeve
C,여성,6139304,F,동성·모델없음(유지),0.1918,커넥트엑스,CONECTX x viesti Embroidery Effect Screen Print Hoodie_Washed
C,여성,6338168,F,동성·모델없음(유지),0.1920,코이리스,캐러셀 그래픽 반팔 티 (4컬러)
C,여성,6096327,F,동성·모델없음(유지),0.1922,그리디어스,YH Baby Baking Oversized T-shirt
C,여성,3692856,F,동성·모델없음(유지),0.1954,2113 스튜디오,Ep.6 Long sleeve T-shirts Black top No.4 (Tanghulu boy)
C,여성,6193741,F,동성·모델없음(유지),0.1970,엘씨디씨티엠,SHAPED HEM TANK TOP (MELANGE GREY)
C,여성,6092375,F,동성·모델없음(유지),0.1993,아크메드라비,BEAR DOLL HUG BROWN LINE FRIENDS SHORT SLEEVE T-SHIRT
C,여성,4511173,F,동성·모델없음(유지),0.2000,그리디어스,Tropical Pattern Crew Neck Long Sleeve Top
C,여성,3554574,F,동성·모델없음(유지),0.2011,애스플래폼,AU32TN01 컴프레션 탑_블랙
C,여성,5378702,F,동성·모델없음(유지),0.2017,어널로이드,다이드 아가일 롱슬리브 티셔츠 / 올리브
C,여성,5206322,F,동성·모델없음(유지),0.2040,어니브,DOT LOGO I LOVE T-SHIRT GRAY
C,여성,5641020,F,동성·모델없음(유지),0.2083,테켓,Hide Hoodie Navy
C,여성,5068764,F,동성·모델없음(유지),0.2137,페달레,Women Running Club T-Shirt
C,여성,4850488,F,동성·모델없음(유지),0.2172,레터리,I LOVE LETERIE T-SHIRT_YELLOW
C,여성,3921199,F,동성·모델없음(유지),0.2186,토새,플로럴 프린트 셔링 롱 슬리브 티셔츠
C,여성,1655209,F,동성·모델없음(유지),0.2263,어져드,언발란스 슬리브리스
C,여성,3423501,X,혼성(유지),0.2330,홀페이퍼,뼈다귀 그래픽 피그먼트 박스 티셔츠 [그린]
C,여성,6139767,F,동성·모델없음(유지),0.2342,세르지오 타키니,U 레이프레쉬 그래픽 반팔 티셔츠 (White)
C,여성,4315435,F,동성·모델없음(유지),0.2356,미나수,Menasoo Hearttrack Long Sleeve T Shirt_Melange
C,여성,6730617,F,동성·모델없음(유지),0.2362,로에일,Fine stripe halter sleeveless top_Ivory
C,여성,6139768,X,혼성(유지),0.2368,세르지오 타키니,U 레이프레쉬 그래픽 반팔 티셔츠 (L.Indigo)
C,여성,6499430,X,혼성(유지),0.2372,밀레골프,트리코트 반팔티 유니 5종세트
C,여성,5937947,F,동성·모델없음(유지),0.2399,엘씨디씨티엠,DOUBLE LAYERED SLEEVELESS TOP (GREY)
C,여성,4424802,F,동성·모델없음(유지),0.2423,마로이,스트링 버튼 뷔스티에(차콜)
C,여성,5645384,F,동성·모델없음(유지),0.2444,썬번프로젝트,"SBPJ Star Hoodie, WHITE"
C,여성,5062454,F,동성·모델없음(유지),0.2469,미나수,Sporty Mesh Round T Shirt_White
C,여성,3554586,F,동성·모델없음(유지),0.2537,애스플래폼,AU32HN03 타이다잉 레터링 후디_블루
C,여성,6546103,F,동성·모델없음(유지),0.2542,낫어하비,포니 퍼피 티셔츠_버터 옐로우
C,여성,6670208,F,동성·모델없음(유지),0.2611,에데닉,언발란스 슬리브리스 티셔츠_블루
C,여성,6338907,F,동성·모델없음(유지),0.2621,행텐,여성 레이어드 슬리브리스_362(10570-131-425-69)
C,여성,3398779,F,동성·모델없음(유지),0.2667,모빈스알,PURO SHORT SLEEVE TOP
C,여성,5957520,F,동성·모델없음(유지),0.2729,밀로 우먼,브이넥 스카프 루즈 티셔츠 [차콜]
C,여성,6133080,F,동성·모델없음(유지),0.2730,스포티앤리치,런 클럽 크루넥 남여공용 R265AUW107
C,여성,6828995,F,동성·모델없음(유지),0.2751,씨웨어 바이 더 지니어스,포켓 오버사이즈 크롭 티셔츠 블랙
C,여성,5283789,F,동성·모델없음(유지),0.2777,마린 세르,(W) 문 로고 립 저지 탱크 탑 화이트 MOON LOGO RIBBED JERSEY TANK TOP WH10 WHITE
C,여성,2544748,F,동성·모델없음(유지),0.2789,그리디어스,씨 아네모네 후디
C,여성,5960342,F,동성·모델없음(유지),0.2798,리브레너,DTG 프리덤 피그먼트 레이어드 티셔츠 차콜
C,여성,6118476,F,동성·모델없음(유지),0.2808,미나수,Unisex Pace Trace Singlet
C,여성,5584035,F,동성·모델없음(유지),0.2809,2000아카이브스,VINTAGE AXE OVERSIZED T-SHIRT (CREAM)
C,여성,5038588,F,동성·모델없음(유지),0.2846,유니폼브릿지,vintage stripe s/s tee(womens) ivory
C,여성,6113567,F,동성·모델없음(유지),0.2886,마스마룰즈 어패럴,Multi Strip Collar Long Sleeve_Navy
C,여성,5127897,F,동성·모델없음(유지),0.2912,에즈이프 캘리,CROSS WRAP PRINT LONG SLEEVE T-SHIRT DENIM BLACK
C,여성,4160057,F,동성·모델없음(유지),0.2914,노컨텐츠,69. 노컨텐츠티 _ 메란지 그레이
C,여성,6144653,F,동성·모델없음(유지),0.2958,마조네,ROSE PATCH T-SHIRT_BROWN
C,여성,6860342,F,동성·모델없음(유지),0.2964,마하그리드,MADNESS CAT TEE_3colors
C,여성,3576023,F,동성·모델없음(유지),0.2972,티떠블유엔,호어스 후드 마운틴그린 JYHD3529
C,여성,6407868,F,동성·모델없음(유지),0.3009,페이즈화이트,[PHASE_4] CRASHED MEDIA RAGLAN SHORTSLEEVES _WHITE / 8802026-ST18
C,여성,5604513,F,동성·모델없음(유지),0.3072,탄산마그네슘,주영X탄산 고양이 레이어드 롱슬리브 (그레이)
C,여성,5535850,F,동성·모델없음(유지),0.3112,씬,HI-NECK PRINTING LONG SLEEVE (Road)
C,여성,2006653,X,혼성(유지),0.3119,리스펙트,green apple tee (2color)
C,여성,3063590,F,동성·모델없음(유지),0.3166,라인 스튜디오 원,핀턱 로고 프린팅 티셔츠 JWTSNC0200
C,여성,3560144,F,동성·모델없음(유지),0.3182,그리디어스,Bunny Print Loose Hoodie Red
C,여성,5869207,F,동성·모델없음(유지),0.3244,홀리데이비지터,도톰한 울 텐셀 터틀넥 - 그레이
C,여성,6532821,X,혼성(유지),0.3261,카포,어쩔단점 반팔 티셔츠
C,여성,6451024,F,동성·모델없음(유지),0.3320,페이즈화이트,[PHASE_5] CRASHED MEDIA PIGMENT DYED SHORTSLEEVES _PIGMENT BURGUNDY / 8802026-ST25
C,여성,812425,X,혼성(유지),0.3325,크로스 애비뉴,CA-H2 ADAM&EVE GRAY
C,여성,3161246,F,동성·모델없음(유지),0.3361,리브레너,리브레너시티 하프슬리브 화이트
C,여성,3165012,F,동성·모델없음(유지),0.3395,미네랄 스튜디오,후크드 슬리브 (블랙)
C,여성,4545610,F,동성·모델없음(유지),0.3408,이바네네츠,블링 센터 후드티 - 블루
C,여성,6525518,F,동성·모델없음(유지),0.3443,에데닉,빈티지 플라워 부케 반팔 티셔츠_블랙
C,여성,4375831,X,혼성(유지),0.3464,라이프워크,공용) 스냅백 힙독 오버핏 후드 티셔츠
C,여성,2737411,F,동성·모델없음(유지),0.3469,르플레,[다프네] 후드 스웻 셔츠 (블랙)
C,여성,4523502,F,동성·모델없음(유지),0.3529,오버듀플레어,WOOL POLA T-SHIRTS_BUTTER
C,여성,5038401,F,동성·모델없음(유지),0.3589,유니폼브릿지,little boy blue cropped s/s tee(womens) blue
C,여성,6884862,M,이성 단독(제외),0.3656,코드그라피,(우먼) 스트라이프 헨리넥 후디-브라운
C,여성,2003241,M,이성 단독(제외),0.3658,스텝온리,SASC LOGO TEE (NAVY)
C,여성,6562315,M,이성 단독(제외),0.3661,험블아카이브,Archive01 어울리지 않아도 반팔 티셔츠
C,여성,4372689,M,이성 단독(제외),0.3666,모먼,더블 M 로고 후드_XMBALYZA21143
C,여성,5628234,M,이성 단독(제외),0.3670,테켓,Snarp Block L/S Tee Beige
C,여성,5571620,M,이성 단독(제외),0.3673,그린버터,Monochrome Pigment tee (Charcoal)
C,여성,5038747,M,이성 단독(제외),0.3674,유니폼브릿지,boucle polo s/s knit(womens) black
C,여성,5937936,M,이성 단독(제외),0.3687,엘씨디씨티엠,HALTERNECK-DETAILED TOP (MELANGE GREY)
C,여성,4907275,M,이성 단독(제외),0.3693,프리버07,Friver raglan coloring t-shirt_2color
C,여성,1098186,M,이성 단독(제외),0.3697,락핑거,박스로고 티 [ Blue ]
C,여성,3697363,M,이성 단독(제외),0.3706,바켄,Nostalgia 후디 BK6987_멜란지화이트
C,여성,4709062,M,이성 단독(제외),0.3714,내셔널지오그래픽,N251WPT980 여성 시그너스 우븐 조거팬츠 CARBON BLACK
C,여성,3834421,M,이성 단독(제외),0.3753,더블유브이프로젝트,스파클 후드 버건디 MJHD7699
C,여성,2003249,M,이성 단독(제외),0.3808,스텝온리,SASC LOGO TEE (WHITE)
C,여성,5276887,M,이성 단독(제외),0.3846,레터리,BUSTIER LAYERED T-SHIRT_NAVY
C,여성,3626485,M,이성 단독(제외),0.3864,드마크,백그래픽 더블 슬리브 스트링후드 블랙
C,여성,5615743,M,이성 단독(제외),0.3889,포르테나,BOAT NECK GRAPHIC LONG SLEEVE T-SHIRT-BEIGE
C,여성,4883663,M,이성 단독(제외),0.3896,어퓨커멘츠,크랙 엔젤 후디 BLACK(washed)
C,여성,4511152,M,이성 단독(제외),0.3897,그리디어스,GRDS Logo T-shirt
C,여성,4709179,M,이성 단독(제외),0.4000,내셔널지오그래픽,N251WPT980 여성 시그너스 우븐 조거팬츠 SILVER GREY
C,여성,6927941,M,이성 단독(제외),0.4042,모아,Multi-Stripe Single-Stitch T-Shirt (CHARCOAL)
C,여성,2006975,M,이성 단독(제외),0.4054,애스플래폼,AU11TH05 로우컷 크루탑_블랙
C,여성,2427907,M,이성 단독(제외),0.4060,플로피엔디스크,노스텔지어 로고 롱슬리브 _ 화이트
C,여성,6593659,M,이성 단독(제외),0.4063,썸웨어버터,Stripe 21 Square Logo Over-Fit Top - Light Blue
C,여성,5434469,M,이성 단독(제외),0.4071,아노에틱,ANC HOPE STRIPE RUGBY SWEATSHIRTS_NAVY
C,여성,6774914,M,이성 단독(제외),0.4094,로우클래식,UNIVERSAL OVERSIZED TEE_NAVY [LC262TS87NV]
C,여성,5169997,M,이성 단독(제외),0.4096,아키아,오버사이즈 반팔 티셔츠 - 피그먼트 다잉 - 차콜
C,여성,6644994,M,이성 단독(제외),0.4132,젠더스트,High Field Football Jersey T-shirt BLACK
C,여성,4583312,M,이성 단독(제외),0.4251,보나츠 팔레트,BP 아플리케 스티치 후디_BROWN
C,여성,4796512,M,이성 단독(제외),0.4251,인스턴트펑크,빅로고 스웻 후디 - 멜란지 화이트
C,여성,6040630,M,이성 단독(제외),0.4264,진호쇼우,[But I Hold Nothing Yet] 그래픽 반팔 티셔츠 아이보리
C,여성,5381960,M,이성 단독(제외),0.4480,헌치,Basic Half Zip-Up Sweatshirt (2color)
C,여성,5604514,M,이성 단독(제외),0.4534,탄산마그네슘,주영X탄산 고양이 레이어드 롱슬리브 (네이비)
C,여성,4047829,M,이성 단독(제외),0.4606,유니폼브릿지,flag pique s/s tee(womens) red
C,여성,2979927,X,혼성(유지),0.4607,르아위,고양이와 스프 스티치 후디 화이트
C,여성,4801190,M,이성 단독(제외),0.4612,반원 아틀리에,A3509 멀티 스트라이프 칼라 티셔츠_Red
C,여성,5204746,M,이성 단독(제외),0.4615,콜드웜,Structured T-Shirt (Black) -Women-
C,여성,7008578,M,이성 단독(제외),0.4617,에잇세컨즈,[Disney] 슬림핏 그래픽 링거 티셔츠  라이트 그린
C,여성,5315196,M,이성 단독(제외),0.4638,타입서비스,Furry Puppy Hoodie [Charcoal]
C,여성,4883664,M,이성 단독(제외),0.4682,어퓨커멘츠,크랙 엔젤 후디 KHAKI
C,여성,6644480,M,이성 단독(제외),0.4710,젠더스트,Varsity 88 Football Jersey T-shirt BLACK
C,여성,5167612,M,이성 단독(제외),0.4730,골든선샤인,Sunshine artwork jersey t-shirts_Red
C,여성,5126438,M,이성 단독(제외),0.4782,닉앤니콜,BIG ROSE SLEEVE TOP_BLACK WHITE
C,여성,6292469,M,이성 단독(제외),0.4782,프랜틱서비스,빈티지 레이어드 롱슬리브 - 레드
C,여성,5656873,M,이성 단독(제외),0.4812,모트,래글런 스티치 티셔츠 - Navy Gray
C,여성,5539539,M,이성 단독(제외),0.4848,소프트서울,스트라이프 폴로 칼라 셔츠_카키
C,여성,6151756,M,이성 단독(제외),0.4852,파르티멘토 우먼,마일스 9 코어 블라우스 레이어드 탑_블랙
C,여성,2484809,M,이성 단독(제외),0.4891,쿨트,038 포레스트포켓후디 라이트블루
C,여성,6109975,M,이성 단독(제외),0.4910,수아레 우먼,(우먼)메리노 울 투 페이스 롱 슬리브 카키
C,여성,5127161,M,이성 단독(제외),0.4936,노컨텐츠,188. 23 티 _ 블루
C,여성,5611059,M,이성 단독(제외),0.4950,그린버터,Teddy Wool Hoodie (Sand Beige)
C,여성,6185350,M,이성 단독(제외),0.5030,론론,SHIRRING MINI POCKET LONG SLEEVE T SHIRT CHARCOAL
C,여성,2979551,M,이성 단독(제외),0.5045,르아위,고양이와 스프 스퀘어 후디 그레이
C,여성,1094960,M,이성 단독(제외),0.5047,코드아이엠,유틸리티 탄창 포켓 루즈핏 반팔 카라티 블루
C,여성,5328008,M,이성 단독(제외),0.5309,가까이 유니언즈,투포인트 피그먼트 롱슬리브 카키모카
C,여성,6644656,M,이성 단독(제외),0.5332,젠더스트,Varsity 88 Football Jersey T-shirt NAVY
C,여성,6530800,X,혼성(유지),0.5348,이스케이프프롬,[ESCF X 핫투데이] Lone Star Horse 롤업 포인트 반팔 티셔츠 블루
C,여성,4241170,X,혼성(유지),0.5351,아인이프온,클래식 로고 세미 반팔 3color
C,여성,3272471,M,이성 단독(제외),0.5420,애스플래폼,AW31TN07 랩 레이어탑_카키
C,여성,2979950,X,혼성(유지),0.5645,르아위,고양이와 스프 스티치 후디 블랙
C,여성,2021766,X,혼성(유지),0.6008,리스펙트,dear my cherry tee (2color)
C,여성,6743835,X,혼성(유지),0.6075,웹하우스,[웹하우스X씨에이치투피] 그래픽 딜리버리 피케이 티 - 화이트
C,여성,1061735,X,혼성(유지),0.6093,기럭지,빈티지 민소매 티셔츠
C,여성,5986886,X,혼성(유지),0.6226,세르지오 타키니,U 클래식 그래픽 반팔 티셔츠 (Navy)
C,여성,4773438,X,혼성(유지),0.6399,아메스 월드와이드,52 LOGO RAGLAN TEE BLACK
C,여성,6779072,X,혼성(유지),0.6456,러브미오피셜,아이러브미 반팔 티셔츠
C,여성,784531,X,혼성(유지),0.6727,기럭지,20수 후라이스 쫄티셔츠
C,여성,6303369,X,혼성(유지),0.6787,위뜨,M 오버핏 피케이 포켓 반팔티 HTMTS4J02T
C,여성,6701661,X,혼성(유지),0.6816,세이드,[uni] 마이 홈 하트 오버핏 반팔 티셔츠 - 남녀공용 2컬러
C,여성,6054510,X,혼성(유지),0.7068,베르니,BASEBALL PLAYING BERNI HOODIE (BLUE)
C,여성,6584611,X,혼성(유지),0.7332,소함소함,Basic cotton t-shirt_4colors
C,여성,5975852,X,혼성(유지),0.7406,미나수,Run Symbol Sorona T Shirt (Basic Fit)
C,여성,6054978,M,이성 단독(제외),0.7418,디어마이디어,플랜트 그래픽 티셔츠 (블루)
C,여성,4773436,X,혼성(유지),0.7530,아메스 월드와이드,BOLD TYPO TEE BLACK
C,여성,3935672,X,혼성(유지),0.7549,아메스 월드와이드,LINE TAPE RAGLAN RINGER TEE WHITE (AM2EMUT506A)
C,여성,6361949,X,혼성(유지),0.8293,르꼬끄,유니 르프레쉬 라이트 루즈핏 썸머 루스터 반팔티  - 블루 QR223LRS62
C,여성,5975850,X,혼성(유지),0.8354,미나수,Unisex Symbol Sorona Basic T Shirt
C,여성,6142149,X,혼성(유지),0.8620,브이엔와이스튜디오,톰과제리 보트넥 자수 포인트 티셔츠_YC3LTWC
C,여성,3554550,M,이성 단독(제외),0.8716,애스플래폼,AW32TL05 슬릿 슬리브 탑_블랙
